cycles,capacity,SOH,fade_percent
6,2476.1103125,0.954074793858128,4.59252061418719
6,2473.46125,0.953054078526567,4.69459214734329
6,2470.8121875,0.952033363195006,4.79666368049937
6,2468.163125,0.951012647863445,4.89873521365546
6,2465.5140625,0.949991932531884,5.00080674681156
6,2462.865,0.948971217200324,5.10287827996765
6,2460.2159375,0.947950501868763,5.20494981312373
6,2457.566875,0.946929786537202,5.30702134627982
6,2454.9178125,0.945909071205641,5.40909287943592
6,2452.26875,0.94488835587408,5.511164412592
6,2449.6196875,0.943867640542519,5.61323594574809
6,2446.970625,0.942846925210958,5.71530747890419
6,2444.3215625,0.941826209879397,5.81737901206028
6,2441.6725,0.940805494547836,5.91945054521635
7,2439.0234375,0.939784779216275,6.02152207837245
7,2436.374375,0.938764063884715,6.12359361152854
7,2433.7253125,0.937743348553154,6.22566514468463
7,2431.07625,0.936722633221593,6.32773667784071
7,2428.4271875,0.935701917890032,6.42980821099681
7,2425.778125,0.934681202558471,6.5318797441529
7,2423.1290625,0.93366048722691,6.63395127730898
7,2420.48,0.932639771895349,6.73602281046508
7,2417.8309375,0.931619056563788,6.83809434362117
7,2415.181875,0.930598341232228,6.94016587677725
7,2412.5328125,0.929577625900667,7.04223740993335
7,2409.88375,0.928556910569106,7.14430894308944
7,2407.2346875,0.927536195237545,7.24638047624552
7,2404.585625,0.926515479905984,7.34845200940161
8,2401.9365625,0.925494764574423,7.45052354255771
8,2399.2875,0.924474049242862,7.5525950757138
8,2396.6384375,0.923453333911301,7.6546666088699
8,2393.989375,0.92243261857974,7.75673814202598
8,2391.3403125,0.921411903248179,7.85880967518207
8,2388.69125,0.920391187916618,7.96088120833817
8,2386.0421875,0.919370472585058,8.06295274149423
8,2383.393125,0.918349757253497,8.16502427465034
8,2380.7440625,0.917329041921936,8.26709580780642
8,2378.095,0.916308326590375,8.3691673409625
8,2375.4459375,0.915287611258814,8.4712388741186
8,2372.796875,0.914266895927253,8.57331040727469
8,2370.1478125,0.913246180595692,8.67538194043077
8,2367.49875,0.912225465264131,8.77745347358688
9,2364.8496875,0.91120474993257,8.87952500674296
9,2362.200625,0.910184034601009,8.98159653989906
9,2359.5515625,0.909163319269448,9.08366807305515
9,2356.9025,0.908142603937888,9.18573960621123
9,2354.2534375,0.907121888606327,9.28781113936732
9,2351.604375,0.906101173274766,9.38988267252342
9,2348.9553125,0.905080457943205,9.4919542056795
9,2346.30625,0.904059742611644,9.59402573883559
9,2343.6571875,0.903039027280083,9.69609727199169
9,2341.008125,0.902018311948522,9.79816880514777
9,2338.3590625,0.900997596616961,9.90024033830386
9,2335.71,0.8999768812854,10.00231187146
9,2333.0609375,0.89895616595384,10.104383404616
9,2330.411875,0.897935450622279,10.2064549377721
10,2327.7628125,0.896914735290718,10.3085264709282
10,2325.11375,0.895894019959157,10.4105980040843
10,2322.4646875,0.894873304627596,10.5126695372404
10,2319.815625,0.893852589296035,10.6147410703965
10,2317.1665625,0.892831873964474,10.7168126035526
10,2314.5175,0.891811158632913,10.8188841367087
10,2311.8684375,0.890790443301352,10.9209556698648
10,2309.219375,0.889769727969791,11.0230272030209
10,2306.5703125,0.888749012638231,11.1250987361769
10,2303.92125,0.88772829730667,11.227170269333
10,2301.2721875,0.886707581975109,11.3292418024891
10,2298.623125,0.885686866643548,11.4313133356452
10,2295.9740625,0.884666151311987,11.5333848688013
10,2293.325,0.883645435980426,11.6354564019574
11,2290.6759375,0.882624720648865,11.7375279351135
11,2288.026875,0.881604005317304,11.8395994682696
11,2285.3778125,0.880583289985743,11.9416710014257
11,2282.72875,0.879562574654183,12.0437425345817
11,2280.0796875,0.878541859322621,12.1458140677379
11,2277.430625,0.877521143991061,12.2478856008939
11,2274.7815625,0.8765004286595,12.34995713405
11,2272.1325,0.875479713327939,12.4520286672061
11,2269.4834375,0.874458997996378,12.5541002003622
11,2266.834375,0.873438282664817,12.6561717335183
11,2264.1853125,0.872417567333256,12.7582432666744
11,2261.53625,0.871396852001695,12.8603147998305
11,2258.8871875,0.870376136670134,12.9623863329866
11,2256.238125,0.869355421338573,13.0644578661427
12,2253.5890625,0.868334706007013,13.1665293992987
12,2250.94,0.867313990675452,13.2686009324548
12,2250.94,0.867313990675452,13.2686009324548
12,2250.94,0.867313990675452,13.2686009324548
12,2250.94,0.867313990675452,13.2686009324548
12,2250.94,0.867313990675452,13.2686009324548
12,2250.94,0.867313990675452,13.2686009324548
12,2250.94,0.867313990675452,13.2686009324548
12,2250.94,0.867313990675452,13.2686009324548
12,2250.94,0.867313990675452,13.2686009324548
12,2250.94,0.867313990675452,13.2686009324548
12,2250.94,0.867313990675452,13.2686009324548
12,2250.94,0.867313990675452,13.2686009324548
12,2250.94,0.867313990675452,13.2686009324548
13,2250.94,0.867313990675452,13.2686009324548
13,2250.24,0.867044272338458,13.2955727661542
13,2250.24,0.867044272338458,13.2955727661542
13,2250.24,0.867044272338458,13.2955727661542
13,2250.24,0.867044272338458,13.2955727661542
13,2250.24,0.867044272338458,13.2955727661542
13,2250.24,0.867044272338458,13.2955727661542
13,2250.24,0.867044272338458,13.2955727661542
13,2250.24,0.867044272338458,13.2955727661542
13,2250.24,0.867044272338458,13.2955727661542
13,2250.24,0.867044272338458,13.2955727661542
13,2250.24,0.867044272338458,13.2955727661542
13,2250.24,0.867044272338458,13.2955727661542
13,2216.67,0.854109351520055,14.5890648479945
14,2216.67,0.854109351520055,14.5890648479945
14,2216.67,0.854109351520055,14.5890648479945
14,2216.67,0.854109351520055,14.5890648479945
14,2216.67,0.854109351520055,14.5890648479945
14,2216.67,0.854109351520055,14.5890648479945
14,2216.67,0.854109351520055,14.5890648479945
14,2216.67,0.854109351520055,14.5890648479945
14,2216.67,0.854109351520055,14.5890648479945
14,2216.67,0.854109351520055,14.5890648479945
14,2216.67,0.854109351520055,14.5890648479945
14,2216.67,0.854109351520055,14.5890648479945
14,2216.67,0.854109351520055,14.5890648479945
14,2216.67,0.854109351520055,14.5890648479945
14,2212,0.852309944900397,14.7690055099603
15,2212,0.852309944900397,14.7690055099603
15,2212,0.852309944900397,14.7690055099603
15,2212,0.852309944900397,14.7690055099603
15,2212,0.852309944900397,14.7690055099603
15,2212,0.852309944900397,14.7690055099603
15,2212,0.852309944900397,14.7690055099603
15,2212,0.852309944900397,14.7690055099603
15,2212,0.852309944900397,14.7690055099603
15,2212,0.852309944900397,14.7690055099603
15,2212,0.852309944900397,14.7690055099603
15,2212,0.852309944900397,14.7690055099603
15,2212,0.852309944900397,14.7690055099603
15,2212,0.852309944900397,14.7690055099603
15,2208.54,0.850976765691827,14.9023234308173
16,2208.54,0.850976765691827,14.9023234308173
16,2208.54,0.850976765691827,14.9023234308173
16,2208.54,0.850976765691827,14.9023234308173
16,2208.54,0.850976765691827,14.9023234308173
16,2208.54,0.850976765691827,14.9023234308173
16,2208.54,0.850976765691827,14.9023234308173
16,2208.54,0.850976765691827,14.9023234308173
16,2208.54,0.850976765691827,14.9023234308173
16,2208.54,0.850976765691827,14.9023234308173
16,2208.54,0.850976765691827,14.9023234308173
16,2208.54,0.850976765691827,14.9023234308173
16,2208.54,0.850976765691827,14.9023234308173
16,2208.54,0.850976765691827,14.9023234308173
16,2204.73,0.849508727314761,15.0491272685239
17,2204.73,0.849508727314761,15.0491272685239
17,2204.73,0.849508727314761,15.0491272685239
17,2204.73,0.849508727314761,15.0491272685239
17,2204.73,0.849508727314761,15.0491272685239
17,2204.73,0.849508727314761,15.0491272685239
17,2204.73,0.849508727314761,15.0491272685239
17,2204.73,0.849508727314761,15.0491272685239
17,2204.73,0.849508727314761,15.0491272685239
17,2204.73,0.849508727314761,15.0491272685239
17,2204.73,0.849508727314761,15.0491272685239
17,2204.73,0.849508727314761,15.0491272685239
17,2204.73,0.849508727314761,15.0491272685239
17,2204.73,0.849508727314761,15.0491272685239
17,2202.24,0.848549300658883,15.1450699341117
18,2202.24,0.848549300658883,15.1450699341117
18,2202.24,0.848549300658883,15.1450699341117
18,2202.24,0.848549300658883,15.1450699341117
18,2202.24,0.848549300658883,15.1450699341117
18,2202.24,0.848549300658883,15.1450699341117
18,2202.24,0.848549300658883,15.1450699341117
18,2202.24,0.848549300658883,15.1450699341117
18,2202.24,0.848549300658883,15.1450699341117
18,2202.24,0.848549300658883,15.1450699341117
18,2202.24,0.848549300658883,15.1450699341117
18,2202.24,0.848549300658883,15.1450699341117
18,2202.24,0.848549300658883,15.1450699341117
18,2202.24,0.848549300658883,15.1450699341117
18,2199,0.847300890070512,15.2699109929488
19,2199,0.847300890070512,15.2699109929488
19,2199,0.847300890070512,15.2699109929488
19,2199,0.847300890070512,15.2699109929488
19,2199,0.847300890070512,15.2699109929488
19,2199,0.847300890070512,15.2699109929488
19,2199,0.847300890070512,15.2699109929488
19,2199,0.847300890070512,15.2699109929488
19,2199,0.847300890070512,15.2699109929488
19,2199,0.847300890070512,15.2699109929488
19,2199,0.847300890070512,15.2699109929488
19,2199,0.847300890070512,15.2699109929488
19,2199,0.847300890070512,15.2699109929488
19,2199,0.847300890070512,15.2699109929488
19,2196.61,0.846379994605633,15.3620005394367
20,2196.61,0.846379994605633,15.3620005394367
20,2196.61,0.846379994605633,15.3620005394367
20,2196.61,0.846379994605633,15.3620005394367
20,2196.61,0.846379994605633,15.3620005394367
20,2196.61,0.846379994605633,15.3620005394367
20,2196.61,0.846379994605633,15.3620005394367
20,2196.61,0.846379994605633,15.3620005394367
20,2196.61,0.846379994605633,15.3620005394367
20,2196.61,0.846379994605633,15.3620005394367
20,2196.61,0.846379994605633,15.3620005394367
20,2196.61,0.846379994605633,15.3620005394367
20,2196.61,0.846379994605633,15.3620005394367
20,2196.61,0.846379994605633,15.3620005394367
20,2193.82,0.845304974376758,15.4695025623242
21,2193.82,0.845304974376758,15.4695025623242
21,2193.82,0.845304974376758,15.4695025623242
21,2193.82,0.845304974376758,15.4695025623242
21,2193.82,0.845304974376758,15.4695025623242
21,2193.82,0.845304974376758,15.4695025623242
21,2193.82,0.845304974376758,15.4695025623242
21,2193.82,0.845304974376758,15.4695025623242
21,2193.82,0.845304974376758,15.4695025623242
21,2193.82,0.845304974376758,15.4695025623242
21,2193.82,0.845304974376758,15.4695025623242
21,2193.82,0.845304974376758,15.4695025623242
21,2193.82,0.845304974376758,15.4695025623242
21,2193.82,0.845304974376758,15.4695025623242
21,2191.36,0.84435710707818,15.564289292182
22,2191.36,0.84435710707818,15.564289292182
22,2191.36,0.84435710707818,15.564289292182
22,2191.36,0.84435710707818,15.564289292182
22,2191.36,0.84435710707818,15.564289292182
22,2191.36,0.84435710707818,15.564289292182
22,2191.36,0.84435710707818,15.564289292182
22,2191.36,0.84435710707818,15.564289292182
22,2191.36,0.84435710707818,15.564289292182
22,2191.36,0.84435710707818,15.564289292182
22,2191.36,0.84435710707818,15.564289292182
22,2191.36,0.84435710707818,15.564289292182
22,2191.36,0.84435710707818,15.564289292182
22,2191.36,0.84435710707818,15.564289292182
22,2189.66,0.843702076831195,15.6297923168805
23,2189.66,0.843702076831195,15.6297923168805
23,2189.66,0.843702076831195,15.6297923168805
23,2189.66,0.843702076831195,15.6297923168805
23,2189.66,0.843702076831195,15.6297923168805
23,2189.66,0.843702076831195,15.6297923168805
23,2189.66,0.843702076831195,15.6297923168805
23,2189.66,0.843702076831195,15.6297923168805
23,2189.66,0.843702076831195,15.6297923168805
23,2189.66,0.843702076831195,15.6297923168805
23,2189.66,0.843702076831195,15.6297923168805
23,2189.66,0.843702076831195,15.6297923168805
23,2189.66,0.843702076831195,15.6297923168805
23,2189.66,0.843702076831195,15.6297923168805
23,2187.58,0.842900628058413,15.7099371941587
24,2187.58,0.842900628058413,15.7099371941587
24,2187.58,0.842900628058413,15.7099371941587
24,2187.58,0.842900628058413,15.7099371941587
24,2187.58,0.842900628058413,15.7099371941587
24,2187.58,0.842900628058413,15.7099371941587
24,2187.58,0.842900628058413,15.7099371941587
24,2187.58,0.842900628058413,15.7099371941587
24,2187.58,0.842900628058413,15.7099371941587
24,2187.58,0.842900628058413,15.7099371941587
24,2187.58,0.842900628058413,15.7099371941587
24,2187.58,0.842900628058413,15.7099371941587
24,2187.58,0.842900628058413,15.7099371941587
24,2187.58,0.842900628058413,15.7099371941587
24,2186.24,0.842384310099025,15.7615689900975
25,2186.24,0.842384310099025,15.7615689900975
25,2186.24,0.842384310099025,15.7615689900975
25,2186.24,0.842384310099025,15.7615689900975
25,2186.24,0.842384310099025,15.7615689900975
25,2186.24,0.842384310099025,15.7615689900975
25,2186.24,0.842384310099025,15.7615689900975
25,2186.24,0.842384310099025,15.7615689900975
25,2186.24,0.842384310099025,15.7615689900975
25,2186.24,0.842384310099025,15.7615689900975
25,2186.24,0.842384310099025,15.7615689900975
25,2186.24,0.842384310099025,15.7615689900975
25,2186.24,0.842384310099025,15.7615689900975
25,2186.24,0.842384310099025,15.7615689900975
25,2184.88,0.841860285901437,15.8139714098563
26,2184.88,0.841860285901437,15.8139714098563
26,2184.88,0.841860285901437,15.8139714098563
26,2184.88,0.841860285901437,15.8139714098563
26,2184.88,0.841860285901437,15.8139714098563
26,2184.88,0.841860285901437,15.8139714098563
26,2184.88,0.841860285901437,15.8139714098563
26,2184.88,0.841860285901437,15.8139714098563
26,2184.88,0.841860285901437,15.8139714098563
26,2184.88,0.841860285901437,15.8139714098563
26,2184.88,0.841860285901437,15.8139714098563
26,2184.88,0.841860285901437,15.8139714098563
26,2184.88,0.841860285901437,15.8139714098563
26,2184.88,0.841860285901437,15.8139714098563
26,2183.72,0.841413324085847,15.8586675914153
27,2183.72,0.841413324085847,15.8586675914153
27,2183.72,0.841413324085847,15.8586675914153
27,2183.72,0.841413324085847,15.8586675914153
27,2183.72,0.841413324085847,15.8586675914153
27,2183.72,0.841413324085847,15.8586675914153
27,2183.72,0.841413324085847,15.8586675914153
27,2183.72,0.841413324085847,15.8586675914153
27,2183.72,0.841413324085847,15.8586675914153
27,2183.72,0.841413324085847,15.8586675914153
27,2183.72,0.841413324085847,15.8586675914153
27,2183.72,0.841413324085847,15.8586675914153
27,2183.72,0.841413324085847,15.8586675914153
27,2183.72,0.841413324085847,15.8586675914153
27,2181.53,0.840569491002967,15.9430508997033
28,2181.53,0.840569491002967,15.9430508997033
28,2181.53,0.840569491002967,15.9430508997033
28,2181.53,0.840569491002967,15.9430508997033
28,2181.53,0.840569491002967,15.9430508997033
28,2181.53,0.840569491002967,15.9430508997033
28,2181.53,0.840569491002967,15.9430508997033
28,2181.53,0.840569491002967,15.9430508997033
28,2181.53,0.840569491002967,15.9430508997033
28,2181.53,0.840569491002967,15.9430508997033
28,2181.53,0.840569491002967,15.9430508997033
28,2181.53,0.840569491002967,15.9430508997033
28,2181.53,0.840569491002967,15.9430508997033
28,2181.53,0.840569491002967,15.9430508997033
28,2179.97,0.839968404423381,16.0031595576619
29,2179.97,0.839968404423381,16.0031595576619
29,2179.97,0.839968404423381,16.0031595576619
29,2179.97,0.839968404423381,16.0031595576619
29,2179.97,0.839968404423381,16.0031595576619
29,2179.97,0.839968404423381,16.0031595576619
29,2179.97,0.839968404423381,16.0031595576619
29,2179.97,0.839968404423381,16.0031595576619
29,2179.97,0.839968404423381,16.0031595576619
29,2179.97,0.839968404423381,16.0031595576619
29,2179.97,0.839968404423381,16.0031595576619
29,2179.97,0.839968404423381,16.0031595576619
29,2179.97,0.839968404423381,16.0031595576619
29,2179.97,0.839968404423381,16.0031595576619
29,2179,0.839594651870689,16.0405348129311
30,2179,0.839594651870689,16.0405348129311
30,2179,0.839594651870689,16.0405348129311
30,2179,0.839594651870689,16.0405348129311
30,2179,0.839594651870689,16.0405348129311
30,2179,0.839594651870689,16.0405348129311
30,2179,0.839594651870689,16.0405348129311
30,2179,0.839594651870689,16.0405348129311
30,2179,0.839594651870689,16.0405348129311
30,2179,0.839594651870689,16.0405348129311
30,2179,0.839594651870689,16.0405348129311
30,2179,0.839594651870689,16.0405348129311
30,2179,0.839594651870689,16.0405348129311
30,2177.59,0.839051362077602,16.0948637922398
31,2177.59,0.839051362077602,16.0948637922398
31,2177.59,0.839051362077602,16.0948637922398
31,2177.59,0.839051362077602,16.0948637922398
31,2177.59,0.839051362077602,16.0948637922398
31,2177.59,0.839051362077602,16.0948637922398
31,2177.59,0.839051362077602,16.0948637922398
31,2177.59,0.839051362077602,16.0948637922398
31,2177.59,0.839051362077602,16.0948637922398
31,2177.59,0.839051362077602,16.0948637922398
31,2177.59,0.839051362077602,16.0948637922398
31,2177.59,0.839051362077602,16.0948637922398
31,2177.59,0.839051362077602,16.0948637922398
31,2177.59,0.839051362077602,16.0948637922398
31,2176.36,0.838577428428313,16.1422571571687
32,2176.36,0.838577428428313,16.1422571571687
32,2176.36,0.838577428428313,16.1422571571687
32,2176.36,0.838577428428313,16.1422571571687
32,2176.36,0.838577428428313,16.1422571571687
32,2176.36,0.838577428428313,16.1422571571687
32,2176.36,0.838577428428313,16.1422571571687
32,2176.36,0.838577428428313,16.1422571571687
32,2176.36,0.838577428428313,16.1422571571687
32,2176.36,0.838577428428313,16.1422571571687
32,2176.36,0.838577428428313,16.1422571571687
32,2176.36,0.838577428428313,16.1422571571687
32,2176.36,0.838577428428313,16.1422571571687
32,2176.36,0.838577428428313,16.1422571571687
32,2174.97,0.838041844873425,16.1958155126575
33,2174.97,0.838041844873425,16.1958155126575
33,2174.97,0.838041844873425,16.1958155126575
33,2174.97,0.838041844873425,16.1958155126575
33,2174.97,0.838041844873425,16.1958155126575
33,2174.97,0.838041844873425,16.1958155126575
33,2174.97,0.838041844873425,16.1958155126575
33,2174.97,0.838041844873425,16.1958155126575
33,2174.97,0.838041844873425,16.1958155126575
33,2174.97,0.838041844873425,16.1958155126575
33,2174.97,0.838041844873425,16.1958155126575
33,2174.97,0.838041844873425,16.1958155126575
33,2174.97,0.838041844873425,16.1958155126575
33,2174.97,0.838041844873425,16.1958155126575
33,2174.23,0.837756714060031,16.2243285939969
34,2174.23,0.837756714060031,16.2243285939969
34,2174.23,0.837756714060031,16.2243285939969
34,2174.23,0.837756714060031,16.2243285939969
34,2174.23,0.837756714060031,16.2243285939969
34,2174.23,0.837756714060031,16.2243285939969
34,2174.23,0.837756714060031,16.2243285939969
34,2174.23,0.837756714060031,16.2243285939969
34,2174.23,0.837756714060031,16.2243285939969
34,2174.23,0.837756714060031,16.2243285939969
34,2174.23,0.837756714060031,16.2243285939969
34,2174.23,0.837756714060031,16.2243285939969
34,2174.23,0.837756714060031,16.2243285939969
34,2174.23,0.837756714060031,16.2243285939969
34,2173.09,0.837317458482642,16.2682541517358
35,2173.09,0.837317458482642,16.2682541517358
35,2173.09,0.837317458482642,16.2682541517358
35,2173.09,0.837317458482642,16.2682541517358
35,2173.09,0.837317458482642,16.2682541517358
35,2173.09,0.837317458482642,16.2682541517358
35,2173.09,0.837317458482642,16.2682541517358
35,2173.09,0.837317458482642,16.2682541517358
35,2173.09,0.837317458482642,16.2682541517358
35,2173.09,0.837317458482642,16.2682541517358
35,2173.09,0.837317458482642,16.2682541517358
35,2173.09,0.837317458482642,16.2682541517358
35,2173.09,0.837317458482642,16.2682541517358
35,2173.09,0.837317458482642,16.2682541517358
35,2171.66,0.836766462451354,16.3233537548646
36,2171.66,0.836766462451354,16.3233537548646
36,2171.66,0.836766462451354,16.3233537548646
36,2171.66,0.836766462451354,16.3233537548646
36,2171.66,0.836766462451354,16.3233537548646
36,2171.66,0.836766462451354,16.3233537548646
36,2171.66,0.836766462451354,16.3233537548646
36,2171.66,0.836766462451354,16.3233537548646
36,2171.66,0.836766462451354,16.3233537548646
36,2171.66,0.836766462451354,16.3233537548646
36,2171.66,0.836766462451354,16.3233537548646
36,2171.66,0.836766462451354,16.3233537548646
36,2171.66,0.836766462451354,16.3233537548646
36,2171.66,0.836766462451354,16.3233537548646
36,2171.66,0.836766462451354,16.3233537548646
37,2171.66,0.836766462451354,16.3233537548646
37,2171.66,0.836766462451354,16.3233537548646
37,2171.66,0.836766462451354,16.3233537548646
37,2171.66,0.836766462451354,16.3233537548646
37,2171.66,0.836766462451354,16.3233537548646
37,2171.66,0.836766462451354,16.3233537548646
37,2171.66,0.836766462451354,16.3233537548646
37,2171.66,0.836766462451354,16.3233537548646
37,2171.66,0.836766462451354,16.3233537548646
37,2171.66,0.836766462451354,16.3233537548646
37,2171.66,0.836766462451354,16.3233537548646
37,2171.66,0.836766462451354,16.3233537548646
37,2171.66,0.836766462451354,16.3233537548646
37,2171.66,0.836766462451354,16.3233537548646
38,2171.66,0.836766462451354,16.3233537548646
38,2171.66,0.836766462451354,16.3233537548646
38,2171.66,0.836766462451354,16.3233537548646
38,2171.66,0.836766462451354,16.3233537548646
38,2171.66,0.836766462451354,16.3233537548646
38,2171.66,0.836766462451354,16.3233537548646
38,2171.66,0.836766462451354,16.3233537548646
38,2171.66,0.836766462451354,16.3233537548646
38,2171.66,0.836766462451354,16.3233537548646
38,2171.66,0.836766462451354,16.3233537548646
38,2171.66,0.836766462451354,16.3233537548646
38,2171.66,0.836766462451354,16.3233537548646
38,2171.66,0.836766462451354,16.3233537548646
38,2171.66,0.836766462451354,16.3233537548646
39,2171.66,0.836766462451354,16.3233537548646
39,2171.66,0.836766462451354,16.3233537548646
39,2171.66,0.836766462451354,16.3233537548646
39,2171.66,0.836766462451354,16.3233537548646
39,2171.66,0.836766462451354,16.3233537548646
39,2171.66,0.836766462451354,16.3233537548646
39,2171.66,0.836766462451354,16.3233537548646
39,2171.66,0.836766462451354,16.3233537548646
39,2171.66,0.836766462451354,16.3233537548646
39,2171.66,0.836766462451354,16.3233537548646
39,2171.66,0.836766462451354,16.3233537548646
39,2171.66,0.836766462451354,16.3233537548646
39,2171.66,0.836766462451354,16.3233537548646
39,2171.66,0.836766462451354,16.3233537548646
40,2171.66,0.836766462451354,16.3233537548646
40,2171.66,0.836766462451354,16.3233537548646
40,2171.66,0.836766462451354,16.3233537548646
40,2171.66,0.836766462451354,16.3233537548646
40,2171.66,0.836766462451354,16.3233537548646
40,2171.66,0.836766462451354,16.3233537548646
40,2171.66,0.836766462451354,16.3233537548646
40,2171.66,0.836766462451354,16.3233537548646
40,2171.66,0.836766462451354,16.3233537548646
40,2171.66,0.836766462451354,16.3233537548646
40,2171.66,0.836766462451354,16.3233537548646
40,2171.66,0.836766462451354,16.3233537548646
40,2171.66,0.836766462451354,16.3233537548646
40,2171.66,0.836766462451354,16.3233537548646
41,2171.66,0.836766462451354,16.3233537548646
41,2171.66,0.836766462451354,16.3233537548646
41,2171.66,0.836766462451354,16.3233537548646
41,2171.66,0.836766462451354,16.3233537548646
41,2171.66,0.836766462451354,16.3233537548646
41,2171.66,0.836766462451354,16.3233537548646
41,2171.66,0.836766462451354,16.3233537548646
41,2171.66,0.836766462451354,16.3233537548646
41,2171.66,0.836766462451354,16.3233537548646
41,2171.66,0.836766462451354,16.3233537548646
41,2171.66,0.836766462451354,16.3233537548646
41,2171.66,0.836766462451354,16.3233537548646
41,2171.66,0.836766462451354,16.3233537548646
41,2170.38,0.836273263206566,16.3726736793434
42,2170.38,0.836273263206566,16.3726736793434
42,2170.38,0.836273263206566,16.3726736793434
42,2170.38,0.836273263206566,16.3726736793434
42,2170.38,0.836273263206566,16.3726736793434
42,2170.38,0.836273263206566,16.3726736793434
42,2170.38,0.836273263206566,16.3726736793434
42,2170.38,0.836273263206566,16.3726736793434
42,2170.38,0.836273263206566,16.3726736793434
42,2170.38,0.836273263206566,16.3726736793434
42,2170.38,0.836273263206566,16.3726736793434
42,2170.38,0.836273263206566,16.3726736793434
42,2170.38,0.836273263206566,16.3726736793434
42,2170.38,0.836273263206566,16.3726736793434
42,2167.03,0.834982468308095,16.5017531691905
43,2167.03,0.834982468308095,16.5017531691905
43,2167.03,0.834982468308095,16.5017531691905
43,2167.03,0.834982468308095,16.5017531691905
43,2167.03,0.834982468308095,16.5017531691905
43,2167.03,0.834982468308095,16.5017531691905
43,2167.03,0.834982468308095,16.5017531691905
43,2167.03,0.834982468308095,16.5017531691905
43,2167.03,0.834982468308095,16.5017531691905
43,2167.03,0.834982468308095,16.5017531691905
43,2167.03,0.834982468308095,16.5017531691905
43,2167.03,0.834982468308095,16.5017531691905
43,2167.03,0.834982468308095,16.5017531691905
43,2167.03,0.834982468308095,16.5017531691905
43,2165.72,0.834477709706007,16.5522290293993
44,2165.72,0.834477709706007,16.5522290293993
44,2165.72,0.834477709706007,16.5522290293993
44,2165.72,0.834477709706007,16.5522290293993
44,2165.72,0.834477709706007,16.5522290293993
44,2165.72,0.834477709706007,16.5522290293993
44,2165.72,0.834477709706007,16.5522290293993
44,2165.72,0.834477709706007,16.5522290293993
44,2165.72,0.834477709706007,16.5522290293993
44,2165.72,0.834477709706007,16.5522290293993
44,2165.72,0.834477709706007,16.5522290293993
44,2165.72,0.834477709706007,16.5522290293993
44,2165.72,0.834477709706007,16.5522290293993
44,2165.72,0.834477709706007,16.5522290293993
44,2164.19,0.833888182483721,16.6111817516279
45,2164.19,0.833888182483721,16.6111817516279
45,2164.19,0.833888182483721,16.6111817516279
45,2164.19,0.833888182483721,16.6111817516279
45,2164.19,0.833888182483721,16.6111817516279
